stair.thisTrialN,stair.stepSize,stair.intensity,text.started,key_resp.started,key_resp.keys,key_resp.rt,ISI.started,trial_resp.started,response.started,stair.response,trial_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
17,30,400.0,,,,,0.6004327000118792,127.120434499986,127.120434499986,0,0.5856102000107057,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
18,30,400.0,,,,,0.6010517000104301,131.27043020003475,131.27043020003475,1,0.48523109999950975,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
19,30,400.0,,,,,0.6017719000228681,135.319560599979,135.319560599979,0,0.408450500050094,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
20,30,400.0,,,,,0.6006923000095412,139.28559200000018,139.28559200000018,0,0.7157221999950707,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
21,30,400.0,,,,,0.600966600002721,143.55174000002444,143.55174000002444,0,0.6355806000065058,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
22,30,400.0,,,,,0.6010722000501119,147.7512859000126,147.7512859000126,0,0.7452557000215165,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
23,30,400.0,,,,,0.6014495000126772,152.05088930000784,152.05088930000784,0,0.49249560001771897,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
24,30,400.0,,,,,0.6014115000143647,156.10034050000831,156.10034050000831,0,1.0783281000331044,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
25,30,400.0,,,,,0.6020570000400767,160.73293990001548,160.73293990001548,0,0.9669401000137441,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
26,30,400.0,,,,,0.6005521999904886,165.24944380001398,165.24944380001398,0,0.8415938999969512,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
27,30,400.0,,,,,0.601874099986162,169.64877030003117,169.64877030003117,0,0.8760134999756701,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
28,30,400.0,,,,,0.6013234000420198,174.08121590001974,174.08121590001974,0,0.9823859000462107,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
29,30,400.0,,,,,0.6012050999561325,178.61426599998958,178.61426599998958,0,0.802118599996902,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
30,30,400.0,,,,,0.6016364999813959,182.9799350000103,182.9799350000103,0,1.183565000013914,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
31,30,400.0,,,,,0.6010091000352986,187.7125302000204,187.7125302000204,0,0.5660611999919638,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
32,30,400.0,,,,,0.6018027000245638,191.82928110001376,191.82928110001376,0,0.5029873999883421,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
33,30,400.0,,,,,0.600354399997741,195.8951367000118,195.8951367000118,0,0.58878759999061,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
34,30,400.0,,,,,0.6010522999567911,200.04456060001394,200.04456060001394,1,0.5051534000085667,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
35,30,400.0,,,,,0.6011621999787167,204.1107470000279,204.1107470000279,1,0.7878942000097595,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
36,30,370.0,,,,,0.6015290999785066,208.4602964000078,208.4602964000078,1,0.33578160003526136,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
37,20,370.0,,,,,0.6010293000144884,212.35966080002254,212.35966080002254,0,0.6015807999647222,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
38,20,390.0,,,,,0.6013917999807745,216.52564489998622,216.52564489998622,0,0.9848287000204436,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
39,20,400.0,,,,,0.6009747000061907,221.0752494999906,221.0752494999906,0,0.5354082999983802,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
40,20,400.0,,,,,0.6012540000374429,225.17470199998934,225.17470199998934,0,0.3641084000119008,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
41,20,400.0,,,,,0.6006136999931186,229.09089460002724,229.09089460002724,0,0.6069241999648511,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
42,20,400.0,,,,,0.6016484999563545,233.25729330000468,233.25729330000468,0,0.4186803000047803,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
43,20,400.0,,,,,0.6012819999596104,237.23989379999693,237.23989379999693,0,0.4091015000012703,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
44,20,400.0,,,,,0.6014568000100553,241.20580350002274,241.20580350002274,1,0.3829758999636397,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
45,20,400.0,,,,,0.6006331999669783,245.13916870002868,245.13916870002868,1,0.5199983000056818,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
46,20,380.0,,,,,0.6016921999980696,249.22175309999147,249.22175309999147,1,0.41205210000043735,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
47,20,380.0,,,,,0.6021577999927104,253.18775550002465,253.18775550002465,0,0.36271539999870583,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
48,20,400.0,,,,,0.6014889000216499,257.10404459998244,257.10404459998244,0,1.1268020999850705,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
49,20,400.0,,,,,0.6009811999974772,261.7864947000053,261.7864947000053,0,0.8491855000029318,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
50,20,400.0,,,,,0.6014017999987118,266.18599979998544,266.18599979998544,1,0.17305910005234182,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
51,20,400.0,,,,,0.6016662000329234,269.9188650000142,269.9188650000142,0,0.12154079996980727,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
52,20,400.0,,,,,0.6009768000221811,273.6018261000281,273.6018261000281,1,0.5294447999913245,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
53,20,400.0,,,,,0.601068000018131,277.68428340001265,277.68428340001265,0,1.0211314000189304,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
54,20,400.0,,,,,0.6010545000317506,282.2672301999992,282.2672301999992,0,0.5647315999958664,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
55,20,400.0,,,,,0.6009068000130355,286.38386100000935,286.38386100000935,0,1.2987963000196032,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
56,20,400.0,,,,,0.6017276999773458,291.2329644000274,291.2329644000274,1,0.4535825999919325,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
57,20,400.0,,,,,0.6007567000342533,295.2489635000238,295.2489635000238,1,0.3441799000138417,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
58,20,380.0,,,,,0.6008250000304542,299.14896259998204,299.14896259998204,1,0.30912009999156,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
59,10,380.0,,,,,0.6012921999790706,303.0147184000234,303.0147184000234,0,0.4422051999717951,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
60,10,390.0,,,,,0.6013674999703653,307.01441870001145,307.01441870001145,1,0.33603589999256656,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
61,10,390.0,,,,,0.602179299981799,310.9139732000185,310.9139732000185,0,0.3557747000013478,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
62,10,400.0,,,,,0.6015263000153936,314.8304064000258,314.8304064000258,0,0.2478325999691151,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
63,10,400.0,,,,,0.6011449000216089,318.6292814000044,318.6292814000044,1,0.5848604000057094,587696,001,2023-02-16_14h26.52.568,Adaptive_staircase_Diar,2022.2.5,60.113855634753534,
,,,,,,,0.6016479000099935,322.77913370000897,322.77913370000897,,,,,,,,,
