stair.thisTrialN,stair.stepSize,stair.intensity,text.started,key_resp.started,key_resp.keys,key_resp.rt,ISI.started,trial_resp.started,response.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,18.601559999980964,18.601559999980964,space,0.5949417999945581,,,,chinmay,002,2023-02-15_16h47.45.024,Adaptive_staircase_Diar,2022.2.5,60.0083771773547,
,,,,,,,1.2233173999702558,23.371823100023903,23.371823100023903,,,,,,,
